Experiment,spite_sigma,comp_sigma,diff_sigma,cost,kd,initial_spite_frequency,spite_expression_prob,average_mean_spite,average_mean_density,average_spite_freq,average_n_individuals
l_d16_c32_s64_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,64.0,32.0,16.0,0.01,0.001,0.25,0.05,0.010833694,2.7785038e-05,0.021667387,12950.15
l_d16_c32_s64_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,64.0,32.0,16.0,0.01,0.001,0.25,0.2,0.0024683475,2.5032045e-05,0.004936695,12950.48
l_d16_c32_s64_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.001,0.02,0.001,0.08359616,4.0270716e-06,0.16719232,12953.05
l_d16_c32_s64_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.001,0.02,0.01,0.03377719,1.66256e-05,0.06755438,12951.81
l_d16_c32_s64_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.001,0.02,0.05,0.009169119,2.2152117e-05,0.018338239,12950.02
l_d16_c32_s64_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.001,0.02,0.2,0.002630369,2.5924719e-05,0.005260738,12950.73
l_d16_c32_s64_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.001,0.25,0.001,0.06972515,3.9520723e-06,0.1394503,12948.59
l_d16_c32_s64_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.001,0.25,0.01,0.03409535,1.7065373e-05,0.0681907,12949.76
l_d16_c32_s64_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.001,0.25,0.05,0.00882059,2.2475477e-05,0.01764118,12955.16
l_d16_c32_s64_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,64.0,32.0,16.0,0.1,0.001,0.25,0.2,0.002945719,2.7446345e-05,0.005891438,12952.66
l_d16_c32_s8_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,32.0,16.0,0.01,0.001,0.02,0.001,0.22976214,1.1296655e-05,0.45952427,12958.98
l_d16_c32_s8_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,32.0,16.0,0.01,0.001,0.02,0.01,0.065804034,3.4078577e-05,0.13160807,12947.92
l_d16_c32_s8_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,32.0,16.0,0.01,0.001,0.02,0.05,0.010105253,2.703317e-05,0.020210506,12951.56
l_d16_c32_s8_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,32.0,16.0,0.01,0.001,0.02,0.2,0.0026934845,2.691204e-05,0.005386969,12953.7
l_d16_c32_s8_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,32.0,16.0,0.01,0.001,0.25,0.001,0.22670412,1.281269e-05,0.45340824,12956.21
l_d16_c32_s8_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,32.0,16.0,0.01,0.001,0.25,0.01,0.067736976,3.548299e-05,0.13547395,12950.08
l_d16_c32_s8_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,32.0,16.0,0.01,0.001,0.25,0.05,0.009852713,2.5103107e-05,0.019705426,12951.33
l_d16_c32_s8_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,32.0,16.0,0.01,0.001,0.25,0.2,0.0025445858,2.6851729e-05,0.0050891717,12954.63
l_d16_c32_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.001,0.02,0.001,0.07557296,3.8015403e-06,0.15114592,12952.41
l_d16_c32_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.001,0.02,0.01,0.037364855,1.895092e-05,0.07472971,12953.54
l_d16_c32_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.001,0.02,0.05,0.009310871,2.3697552e-05,0.018621743,12948.43
l_d16_c32_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.001,0.02,0.2,0.0026912459,2.7420878e-05,0.0053824917,12950.05
l_d16_c32_s8_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.001,0.25,0.001,0.09714736,5.162334e-06,0.19429472,12942.07
l_d16_c32_s8_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.001,0.25,0.01,0.033850968,1.7081358e-05,0.067701936,12952.83
l_d16_c32_s8_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.001,0.25,0.05,0.008867598,2.3211558e-05,0.017735196,12948.73
l_d16_c32_s8_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,32.0,16.0,0.1,0.001,0.25,0.2,0.002267116,2.5385702e-05,0.004534232,12956.3
l_d16_c4_s16_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,4.0,16.0,0.01,0.001,0.02,0.001,0.27673912,1.6124155e-05,0.55347824,14962.42
l_d16_c4_s16_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,4.0,16.0,0.01,0.001,0.02,0.01,0.08119312,4.6829522e-05,0.16238624,14876.71
l_d16_c4_s16_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,4.0,16.0,0.01,0.001,0.02,0.05,0.010646609,3.1112424e-05,0.021293217,14937.4
l_d16_c4_s16_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,4.0,16.0,0.01,0.001,0.02,0.2,0.002525264,2.9386423e-05,0.005050528,14920.83
l_d16_c4_s16_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,4.0,16.0,0.01,0.001,0.25,0.001,0.26373336,1.519128e-05,0.5274667,14971.85
l_d16_c4_s16_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,4.0,16.0,0.01,0.001,0.25,0.01,0.47283208,0.0002668433,0.94566417,14753.27
l_d16_c4_s16_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,4.0,16.0,0.01,0.001,0.25,0.05,0.01106541,3.125549e-05,0.02213082,14934.8
l_d16_c4_s16_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,4.0,16.0,0.01,0.001,0.25,0.2,0.0026100364,2.9598124e-05,0.005220073,14939.65
l_d16_c4_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.001,0.02,0.001,0.08116544,4.4651442e-06,0.16233088,14961.7
l_d16_c4_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.001,0.02,0.01,0.033852123,1.9534691e-05,0.067704245,14959.29
l_d16_c4_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.001,0.02,0.05,0.008894625,2.7196991e-05,0.01778925,14943.39
l_d16_c4_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.001,0.02,0.2,0.0027688984,3.0859355e-05,0.0055377968,14931.36
l_d16_c4_s16_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.001,0.25,0.001,0.070987195,3.7495527e-06,0.14197439,14991.03
l_d16_c4_s16_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.001,0.25,0.01,0.03624117,2.1469357e-05,0.07248234,14949.34
l_d16_c4_s16_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.001,0.25,0.05,0.009907075,2.8209106e-05,0.01981415,14921.38
l_d16_c4_s16_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,4.0,16.0,0.1,0.001,0.25,0.2,0.0026394855,2.964595e-05,0.005278971,14932.56
l_d16_c4_s32_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,32.0,4.0,16.0,0.01,0.001,0.02,0.001,0.28246322,1.6954451e-05,0.56492645,14991.12
l_d16_c4_s32_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,32.0,4.0,16.0,0.01,0.001,0.02,0.01,0.47052166,0.00026814465,0.9410433,14744.96
l_d16_c4_s32_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,32.0,4.0,16.0,0.01,0.001,0.02,0.05,0.011642957,3.4242683e-05,0.023285914,14884.5
l_d16_c4_s32_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,32.0,4.0,16.0,0.01,0.001,0.02,0.2,0.0026725656,3.0352176e-05,0.0053451313,14927.02
l_d16_c4_s32_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,32.0,4.0,16.0,0.01,0.001,0.25,0.001,0.23679708,1.3830464e-05,0.47359416,14961.58
l_d16_c4_s32_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,32.0,4.0,16.0,0.01,0.001,0.25,0.01,0.47222203,0.00026456395,0.94444406,14764.34
l_d16_c4_s32_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,32.0,4.0,16.0,0.01,0.001,0.25,0.05,0.011475763,3.3120745e-05,0.022951527,14921.42
l_d16_c4_s32_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,32.0,4.0,16.0,0.01,0.001,0.25,0.2,0.0024507914,2.8291226e-05,0.004901583,14941.35
l_d16_c4_s32_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.001,0.02,0.001,0.074539416,3.7789835e-06,0.14907883,14980.94
l_d16_c4_s32_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.001,0.02,0.01,0.033741005,1.9094332e-05,0.06748201,14961.15
l_d16_c4_s32_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.001,0.02,0.05,0.010046376,2.8176873e-05,0.020092752,14931.66
l_d16_c4_s32_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.001,0.02,0.2,0.0025897636,2.9292873e-05,0.005179527,14926.01
l_d16_c4_s32_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.001,0.25,0.001,0.085229196,4.239023e-06,0.17045839,14970.24
l_d16_c4_s32_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.001,0.25,0.01,0.038544957,2.1702475e-05,0.07708991,14939.51
l_d16_c4_s32_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.001,0.25,0.05,0.00960539,2.7402839e-05,0.01921078,14919.24
l_d16_c4_s32_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,32.0,4.0,16.0,0.1,0.001,0.25,0.2,0.002579202,2.9469415e-05,0.005158404,14919.72
l_d16_c4_s4_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,4.0,16.0,0.01,0.001,0.02,0.001,0.2716461,1.7757555e-05,0.5432922,14978.99
l_d16_c4_s4_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,4.0,16.0,0.01,0.001,0.02,0.01,0.47149315,0.00030850156,0.9429863,14765.55
l_d16_c4_s4_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,4.0,16.0,0.01,0.001,0.02,0.05,0.010495236,3.5067e-05,0.020990472,14914.2
l_d16_c4_s4_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,4.0,16.0,0.01,0.001,0.02,0.2,0.0024955743,3.3124e-05,0.0049911486,14920.06
l_d16_c4_s4_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,4.0,16.0,0.01,0.001,0.25,0.001,0.29151917,1.9346782e-05,0.58303833,14990.91
l_d16_c4_s4_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,4.0,16.0,0.01,0.001,0.25,0.01,0.4723403,0.00031086127,0.9446806,14754.44
l_d16_c4_s4_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,4.0,16.0,0.01,0.001,0.25,0.05,0.01071651,3.724998e-05,0.02143302,14916.17
l_d16_c4_s4_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,4.0,16.0,0.01,0.001,0.25,0.2,0.002648357,3.476873e-05,0.005296714,14917.42
l_d16_c4_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.001,0.02,0.001,0.08443861,5.7251077e-06,0.16887721,14981.11
l_d16_c4_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.001,0.02,0.01,0.035356514,2.3088627e-05,0.07071303,14935.57
l_d16_c4_s4_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.001,0.02,0.05,0.009998931,3.2419928e-05,0.019997861,14918.96
l_d16_c4_s4_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.001,0.02,0.2,0.0025820404,3.4467383e-05,0.0051640808,14920.97
l_d16_c4_s4_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.001,0.25,0.001,0.06625739,4.5032166e-06,0.13251477,14991.82
l_d16_c4_s4_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.001,0.25,0.01,0.036753144,2.5140065e-05,0.07350629,14931.5
l_d16_c4_s4_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.001,0.25,0.05,0.008953572,3.128459e-05,0.017907145,14938.15
l_d16_c4_s4_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,4.0,16.0,0.1,0.001,0.25,0.2,0.0026388234,3.6248657e-05,0.0052776467,14899.92
l_d16_c4_s64_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,64.0,4.0,16.0,0.01,0.001,0.02,0.001,0.26678178,1.5110608e-05,0.53356355,14977.41
l_d16_c4_s64_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,64.0,4.0,16.0,0.01,0.001,0.02,0.01,0.4715402,0.00026419724,0.9430804,14757.69
l_d16_c4_s64_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,64.0,4.0,16.0,0.01,0.001,0.02,0.05,0.010139666,2.9695704e-05,0.020279331,14908.71
l_d16_c4_s64_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,64.0,4.0,16.0,0.01,0.001,0.02,0.2,0.0026363966,3.041893e-05,0.005272793,14929.4
l_d16_c4_s64_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,64.0,4.0,16.0,0.01,0.001,0.25,0.001,0.24917199,1.4257801e-05,0.49834397,14979.27
l_d16_c4_s64_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,64.0,4.0,16.0,0.01,0.001,0.25,0.01,0.47400364,0.0002641671,0.9480073,14759.21
l_d16_c4_s64_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,64.0,4.0,16.0,0.01,0.001,0.25,0.05,0.010387876,2.8955003e-05,0.020775752,14927.46
l_d16_c4_s64_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,64.0,4.0,16.0,0.01,0.001,0.25,0.2,0.0024655329,2.862142e-05,0.0049310657,14931.62
l_d16_c4_s64_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.001,0.02,0.001,0.07040198,3.930315e-06,0.14080396,14990.36
l_d16_c4_s64_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.001,0.02,0.01,0.028206099,1.641516e-05,0.056412198,14960.64
l_d16_c4_s64_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.001,0.02,0.05,0.008898915,2.571364e-05,0.01779783,14942.93
l_d16_c4_s64_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.001,0.02,0.2,0.0026642173,2.8781937e-05,0.0053284345,14931.98
l_d16_c4_s64_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.001,0.25,0.001,0.07805028,4.0232558e-06,0.15610056,14966.95
l_d16_c4_s64_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.001,0.25,0.01,0.035810422,2.0964104e-05,0.071620844,14944.99
l_d16_c4_s64_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.001,0.25,0.05,0.009898238,2.7952068e-05,0.019796476,14931.21
l_d16_c4_s64_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,64.0,4.0,16.0,0.1,0.001,0.25,0.2,0.0025102391,2.847833e-05,0.0050204783,14915.11
l_d16_c4_s8_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,4.0,16.0,0.01,0.001,0.02,0.001,0.2643322,1.5521038e-05,0.5286644,14984.09
l_d16_c4_s8_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,4.0,16.0,0.01,0.001,0.02,0.01,0.2899272,0.00017093834,0.5798544,14705.61
l_d16_c4_s8_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,4.0,16.0,0.01,0.001,0.02,0.05,0.010879952,3.2642434e-05,0.021759905,14929.85
l_d16_c4_s8_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,4.0,16.0,0.01,0.001,0.02,0.2,0.0025322079,2.9058243e-05,0.0050644157,14939.74
l_d16_c4_s8_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,4.0,16.0,0.01,0.001,0.25,0.001,0.27751458,1.660941e-05,0.55502915,15007.51
l_d16_c4_s8_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,4.0,16.0,0.01,0.001,0.25,0.01,0.47505048,0.00028045702,0.95010096,14765.46
l_d16_c4_s8_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,4.0,16.0,0.01,0.001,0.25,0.05,0.009374119,2.7669994e-05,0.018748239,14946.38
l_d16_c4_s8_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,4.0,16.0,0.01,0.001,0.25,0.2,0.0028362505,3.2052703e-05,0.005672501,14929.99
l_d16_c4_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.001,0.02,0.001,0.07642093,4.528308e-06,0.15284187,14976.03
l_d16_c4_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.001,0.02,0.01,0.039401237,2.2955091e-05,0.078802474,14935.76
l_d16_c4_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.001,0.02,0.05,0.00976708,2.9620069e-05,0.01953416,14932.63
l_d16_c4_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.001,0.02,0.2,0.0027019596,3.140966e-05,0.005403919,14917.95
l_d16_c4_s8_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.001,0.25,0.001,0.084293105,4.975429e-06,0.16858621,14990.58
l_d16_c4_s8_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.001,0.25,0.01,0.036951628,2.2253265e-05,0.073903255,14951.03
l_d16_c4_s8_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.001,0.25,0.05,0.009663077,2.9339231e-05,0.019326154,14917.79
l_d16_c4_s8_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,4.0,16.0,0.1,0.001,0.25,0.2,0.0028406114,3.2904223e-05,0.005681223,14913.27
l_d16_c64_s16_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,64.0,16.0,0.01,0.001,0.02,0.001,0.24589953,1.2009397e-05,0.49179906,12946.44
l_d16_c64_s16_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,64.0,16.0,0.01,0.001,0.02,0.01,0.071292184,3.611628e-05,0.14258437,12928.36
l_d16_c64_s16_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,64.0,16.0,0.01,0.001,0.02,0.05,0.011995212,2.9586075e-05,0.023990424,12928.49
l_d16_c64_s16_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,64.0,16.0,0.01,0.001,0.02,0.2,0.0026807778,2.685192e-05,0.0053615556,12936.39
l_d16_c64_s16_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,64.0,16.0,0.01,0.001,0.25,0.001,0.20093016,1.0225348e-05,0.40186033,12939.25
l_d16_c64_s16_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,64.0,16.0,0.01,0.001,0.25,0.01,0.064203374,3.400525e-05,0.12840675,12934.19
l_d16_c64_s16_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,64.0,16.0,0.01,0.001,0.25,0.05,0.009590074,2.4411662e-05,0.019180149,12938.65
l_d16_c64_s16_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,64.0,16.0,0.01,0.001,0.25,0.2,0.0026104134,2.6522663e-05,0.0052208267,12942.74
l_d16_c64_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.001,0.02,0.001,0.07829399,3.434667e-06,0.15658797,12934.71
l_d16_c64_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.001,0.02,0.01,0.038173858,1.8745384e-05,0.076347716,12940.98
l_d16_c64_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.001,0.02,0.05,0.010520275,2.6196205e-05,0.02104055,12935.93
l_d16_c64_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.001,0.02,0.2,0.0027196761,2.530747e-05,0.0054393522,12940.41
l_d16_c64_s16_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.001,0.25,0.001,0.06504845,3.205207e-06,0.1300969,12934.02
l_d16_c64_s16_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.001,0.25,0.01,0.040226832,2.0428784e-05,0.080453664,12930.69
l_d16_c64_s16_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.001,0.25,0.05,0.010177133,2.4353874e-05,0.020354265,12937.36
l_d16_c64_s16_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,64.0,16.0,0.1,0.001,0.25,0.2,0.002642358,2.6041142e-05,0.005284716,12943.05
l_d16_c64_s32_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,32.0,64.0,16.0,0.01,0.001,0.02,0.001,0.24837065,1.2497325e-05,0.4967413,12939.81
l_d16_c64_s32_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,32.0,64.0,16.0,0.01,0.001,0.02,0.01,0.0680493,3.3559398e-05,0.1360986,12933.73
l_d16_c64_s32_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,32.0,64.0,16.0,0.01,0.001,0.02,0.05,0.010829568,2.7510801e-05,0.021659136,12934.48
l_d16_c64_s32_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,32.0,64.0,16.0,0.01,0.001,0.02,0.2,0.0023465676,2.376812e-05,0.004693135,12939.18
l_d16_c64_s32_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,32.0,64.0,16.0,0.01,0.001,0.25,0.001,0.23494035,1.13647675e-05,0.4698807,12938.1
l_d16_c64_s32_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,32.0,64.0,16.0,0.01,0.001,0.25,0.01,0.057651825,2.7468288e-05,0.11530365,12935.78
l_d16_c64_s32_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,32.0,64.0,16.0,0.01,0.001,0.25,0.05,0.009593639,2.4068102e-05,0.019187277,12935.73
l_d16_c64_s32_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,32.0,64.0,16.0,0.01,0.001,0.25,0.2,0.002515367,2.4833722e-05,0.005030734,12942.55
l_d16_c64_s32_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.001,0.02,0.001,0.06969295,3.642572e-06,0.1393859,12939.62
l_d16_c64_s32_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.001,0.02,0.01,0.03821893,1.8611348e-05,0.07643786,12939.88
l_d16_c64_s32_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.001,0.02,0.05,0.009499868,2.347909e-05,0.018999737,12930.82
l_d16_c64_s32_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.001,0.02,0.2,0.0025520963,2.4593806e-05,0.0051041925,12938.91
l_d16_c64_s32_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.001,0.25,0.001,0.07461493,3.949621e-06,0.14922985,12937.82
l_d16_c64_s32_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.001,0.25,0.01,0.03084558,1.5146509e-05,0.06169116,12934.33
l_d16_c64_s32_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.001,0.25,0.05,0.0099203605,2.4165445e-05,0.019840721,12932.94
l_d16_c64_s32_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,32.0,64.0,16.0,0.1,0.001,0.25,0.2,0.0025218632,2.593487e-05,0.0050437264,12942.41
l_d16_c64_s4_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,64.0,16.0,0.01,0.001,0.02,0.001,0.24669749,1.37022325e-05,0.49339497,12940.14
